Timestamp,GSR
1699744809046, 449
1699744810643, 452
1699744812231, 454
1699744814189, 455
1699744816224, 450
1699744819107, 452
1699744822191, 456
1699744825161, 450
1699744827728, 452
1699744829739, 454
1699744831537, 452
1699744833534, 457
1699744835448, 456
1699744837191, 452
1699744839162, 452
1699744840903, 452
1699744842951, 453
1699744844793, 455
1699744846841, 452
1699744848788, 457
1699744850733, 456
1699744852987, 454
1699744855137, 448
1699744857216, 445
1699744859615, 448
1699744861899, 449
1699744863447, 442
1699744865213, 449
1699744867196, 444
1699744868886, 444
1699744870747, 445
1699744872475, 443
1699744874234, 441
1699744876060, 446
1699744877913, 446
1699744879609, 450
1699744882102, 429
1699744883851, 431
1699744885449, 431
1699744887390, 432
1699744889443, 426
1699744891490, 431
1699744893435, 429
1699744895874, 433
1699744897430, 433
1699744899253, 434
1699744901141, 435
1699744902651, 435
1699744904280, 436
1699744907023, 436
1699744909256, 434
1699744912290, 435
1699744915059, 439
1699744917193, 435
1699744919663, 434
1699744922089, 438
1699744924259, 435
1699744926631, 434
1699744928765, 440
1699744930527, 440
1699744932801, 442
1699744934408, 440
1699744936407, 438
1699744938376, 439
1699744940233, 439
1699744941975, 443
1699744943917, 440
1699744946187, 440
1699744948330, 445
1699744950166, 441
1699744952314, 442
1699744954365, 446
1699744956219, 447
1699744959751, 443
1699744961601, 440
1699744963555, 440
1699744965547, 440
1699744967559, 433
1699744969316, 440
1699744971568, 435
1699744973515, 441
1699744975257, 435
1699744977201, 434
1699744979146, 435
1699744980791, 442
