Timestamp,GSR
1699741371113, 416
1699741373394, 418
1699741376247, 416
1699741378385, 419
1699741382035, 420
1699741384527, 422
1699741386923, 418
1699741389444, 419
1699741392748, 421
1699741395712, 424
1699741398059, 418
1699741400539, 419
1699741402350, 418
1699741404230, 418
1699741406168, 420
1699741408033, 421
1699741410051, 419
1699741412176, 419
1699741414123, 420
1699741416202, 416
1699741418015, 424
1699741419961, 422
1699741421924, 419
1699741424479, 420
1699741426252, 424
1699741428572, 425
1699741431466, 421
1699741434046, 421
1699741437513, 422
1699741440650, 423
1699741442396, 422
1699741444228, 421
1699741446275, 417
1699741448016, 416
1699741450067, 421
1699741452246, 421
1699741454060, 417
1699741456213, 410
1699741458909, 418
1699741461575, 411
1699741463581, 405
1699741465613, 400
1699741467374, 404
1699741469836, 401
1699741471979, 403
1699741473823, 403
1699741475565, 404
1699741477097, 403
1699741479045, 405
1699741480797, 403
1699741482535, 409
1699741485283, 408
1699741486931, 406
1699741488628, 410
1699741490211, 411
1699741491947, 410
1699741493595, 411
1699741495328, 412
1699741497070, 407
1699741499222, 414
1699741500858, 409
1699741502630, 415
1699741504443, 412
1699741506296, 415
1699741508447, 412
1699741510383, 415
1699741511961, 414
1699741513615, 412
1699741515296, 418
1699741516864, 414
1699741518879, 420
1699741520616, 417
1699741523693, 414
1699741526254, 400
1699741529285, 403
1699741532552, 404
1699741535556, 391
1699741537767, 383
1699741541363, 384
1699741543900, 392
1699741545934, 393
1699741548476, 389
1699741551956, 398
