Timestamp,GSR
1699739534669, 472
1699739536472, 473
1699739538105, 467
1699739540667, 467
1699739542929, 473
1699739545405, 473
1699739548145, 470
1699739550606, 468
1699739552877, 471
1699739554597, 475
1699739556898, 469
1699739560096, 476
1699739564734, 476
1699739568820, 473
1699739572937, 467
1699739576310, 466
1699739578166, 458
1699739580214, 451
1699739582750, 443
1699739585009, 435
1699739586644, 444
1699739588514, 441
1699739590437, 445
1699739592282, 444
1699739594027, 440
1699739595894, 449
1699739598426, 449
1699739600592, 451
1699739604056, 449
1699739605559, 449
1699739607931, 452
1699739614399, 454
1699739616376, 451
1699739618188, 457
1699739620104, 453
1699739622183, 443
1699739624025, 439
1699739625970, 421
1699739628052, 422
1699739630181, 420
1699739632221, 421
1699739633805, 429
1699739636753, 430
1699739639730, 429
1699739641946, 433
1699739643558, 436
1699739645328, 433
1699739647167, 428
1699739649216, 437
1699739650874, 433
1699739653116, 440
1699739655468, 434
1699739657202, 442
1699739659662, 444
1699739661517, 437
1699739663531, 432
1699739665191, 442
1699739667140, 448
1699739669091, 442
1699739671950, 444
1699739673999, 449
1699739675664, 451
1699739677284, 444
1699739679669, 439
1699739681579, 428
1699739683427, 425
1699739686469, 429
1699739688239, 436
1699739690211, 429
1699739691815, 435
1699739693456, 434
1699739695198, 425
1699739697039, 420
1699739699218, 430
1699739701752, 426
1699739704830, 429
1699739707245, 436
1699739711794, 439
1699739714732, 433
