Timestamp,GSR
1699739720495, 439
1699739731155, 438
1699739735065, 424
1699739737924, 430
1699739740256, 433
1699739742305, 428
1699739744040, 435
1699739745918, 432
1699739748039, 434
1699739750795, 427
1699739754671, 428
1699739757068, 430
1699739758910, 433
1699739760545, 427
1699739762839, 435
1699739765173, 436
1699739768413, 437
1699739770990, 428
1699739773040, 409
1699739774868, 406
1699739776913, 413
1699739779403, 412
1699739781241, 419
1699739782961, 407
1699739784405, 408
1699739786132, 415
1699739787895, 409
1699739789920, 419
1699739792687, 420
1699739794526, 423
1699739796485, 423
1699739798315, 427
1699739800158, 429
1699739802034, 422
1699739804104, 416
1699739806741, 425
1699739809164, 426
1699739811041, 419
1699739813571, 428
1699739815414, 428
1699739817257, 426
1699739819226, 430
1699739822181, 431
1699739827149, 431
1699739834288, 435
1699739837606, 432
1699739839311, 405
1699739843856, 364
1699739861077, 377
1699739868787, 379
1699739871152, 390
1699739873913, 385
1699739877140, 393
1699739879238, 397
1699739882093, 395
1699739884239, 402
1699739887323, 402
1699739889982, 401
1699739893270, 408
1699739895705, 406
1699739900754, 406
