Timestamp,GSR
1699738245466, 282
1699738247219, 283
1699738249536, 285
1699738251915, 285
1699738253905, 285
1699738255912, 282
1699738258701, 295
1699738260721, 281
1699738262902, 296
1699738266420, 288
1699738268847, 295
1699738271369, 297
1699738274456, 298
1699738277647, 293
1699738284596, 297
1699738288367, 299
1699738292896, 308
1699738298047, 306
1699738302087, 307
1699738306563, 314
1699738309043, 319
1699738311019, 316
1699738312944, 322
1699738315422, 317
1699738317954, 324
1699738321102, 325
1699738323965, 319
1699738326390, 320
1699738329839, 316
1699738331890, 318
1699738333525, 323
1699738335070, 332
1699738336704, 334
1699738338259, 318
1699738340411, 337
1699738343978, 337
1699738348177, 325
1699738351359, 338
1699738353192, 337
1699738354726, 333
1699738356878, 333
1699738358976, 344
1699738360673, 343
1699738362954, 339
1699738365576, 343
1699738367635, 341
1699738370032, 344
1699738372042, 337
1699738374187, 337
1699738375521, 346
1699738377050, 339
1699738379075, 346
1699738380494, 345
1699738382088, 343
1699738383501, 347
1699738385141, 349
1699738386794, 349
1699738389165, 343
1699738390896, 344
1699738393277, 343
1699738395186, 345
1699738397027, 342
1699738398481, 345
1699738401633, 341
1699738403569, 348
1699738405207, 346
1699738406776, 343
1699738408370, 334
1699738409820, 337
1699738411358, 335
1699738412792, 326
1699738414637, 332
1699738416171, 319
1699738417602, 314
1699738419036, 317
1699738420381, 317
1699738422366, 310
1699738423952, 317
1699738425921, 308
