Timestamp,GSR
1699743355572, 423
1699743357607, 426
1699743360280, 420
1699743362537, 426
1699743365093, 421
1699743368167, 421
1699743371442, 427
1699743373589, 428
1699743375826, 421
1699743378966, 411
1699743381229, 425
1699743383978, 426
1699743386342, 421
1699743388852, 427
1699743390901, 421
1699743393152, 423
1699743395562, 422
1699743397463, 420
1699743399603, 421
1699743401865, 421
1699743404260, 422
1699743406511, 417
1699743409029, 425
1699743411469, 424
1699743413430, 430
1699743415371, 424
1699743417421, 425
1699743419982, 430
1699743422234, 426
1699743424385, 432
1699743426331, 432
1699743428247, 428
1699743430806, 433
1699743432315, 433
1699743435853, 432
1699743438008, 431
1699743439948, 426
1699743442511, 432
1699743444663, 432
1699743446607, 431
1699743448961, 428
1699743451213, 426
1699743455001, 427
1699743457518, 429
1699743460329, 428
1699743462233, 426
1699743464322, 429
1699743466266, 423
1699743468111, 426
1699743470261, 413
1699743472416, 414
1699743474256, 410
1699743476510, 411
1699743478560, 415
1699743480442, 415
1699743482724, 417
1699743485109, 416
1699743487007, 409
1699743488797, 417
1699743490743, 414
1699743492893, 418
1699743495243, 414
1699743497500, 416
1699743499753, 414
1699743501918, 412
1699743503845, 416
1699743505851, 409
1699743507786, 409
1699743510097, 406
1699743512246, 395
1699743514292, 399
1699743516447, 400
1699743518902, 398
1699743520847, 399
1699743522999, 395
1699743524945, 396
1699743526993, 397
1699743529097, 396
1699743531493, 400
1699743533877, 402
1699743535699, 404
