Timestamp,GSR
1699742090409, 390
1699742092377, 390
1699742094499, 396
1699742096565, 393
1699742098855, 393
1699742101725, 400
1699742103715, 395
1699742105703, 396
1699742107408, 395
1699742109747, 398
1699742111613, 395
1699742113638, 398
1699742115994, 394
1699742118243, 394
1699742120324, 396
1699742122466, 400
1699742124563, 398
1699742126574, 410
1699742128486, 404
1699742130205, 405
1699742131970, 403
1699742133882, 402
1699742136080, 402
1699742137843, 407
1699742139864, 403
1699742141964, 410
1699742143845, 399
1699742145812, 400
1699742147679, 401
1699742149775, 404
1699742151689, 398
1699742154001, 400
1699742155845, 400
1699742157950, 403
1699742160141, 401
1699742162193, 408
1699742164035, 403
1699742166184, 406
1699742168437, 410
1699742170985, 390
1699742172903, 377
1699742175280, 376
1699742177871, 385
1699742179914, 387
1699742182103, 385
1699742184102, 388
1699742186855, 390
1699742189618, 390
1699742192211, 397
1699742195373, 365
1699742198000, 372
1699742201081, 372
1699742207028, 379
1699742210339, 380
1699742213507, 383
1699742215358, 386
1699742217081, 388
1699742219211, 390
1699742223332, 381
1699742225395, 385
1699742228461, 381
1699742230502, 388
1699742232373, 386
1699742234904, 393
1699742237395, 375
1699742239716, 381
1699742242311, 380
1699742243943, 374
1699742245952, 385
1699742248022, 379
1699742250044, 356
1699742251984, 340
1699742254320, 347
1699742256491, 349
1699742258360, 351
1699742261430, 359
1699742265285, 367
1699742267334, 371
1699742269929, 377
1699742271757, 340
