Timestamp,GSR
1699743899931, 407
1699743902126, 406
1699743904023, 409
1699743906316, 406
1699743908193, 407
1699743910875, 413
1699743912789, 411
1699743914779, 410
1699743917441, 414
1699743919285, 413
1699743921028, 411
1699743923176, 414
1699743924917, 413
1699743926966, 415
1699743928804, 416
1699743930552, 414
1699743933050, 416
1699743935455, 413
1699743937002, 419
1699743939048, 420
1699743940687, 416
1699743942535, 419
1699743944475, 418
1699743946181, 421
1699743947987, 419
1699743950010, 420
1699743951958, 414
1699743953901, 418
1699743955640, 416
1699743957929, 413
1699743960643, 419
1699743963533, 418
1699743967006, 413
1699743969158, 421
1699743971301, 416
1699743973250, 417
1699743974991, 422
1699743977144, 421
1699743979290, 420
1699743981134, 424
1699743983207, 425
1699743985496, 415
1699743987053, 421
1699743988962, 425
1699743990659, 421
1699743992705, 423
1699743994757, 426
1699743996904, 423
1699743998953, 423
1699744000596, 427
1699744002640, 424
1699744004792, 422
1699744006532, 423
1699744008718, 428
1699744011078, 430
1699744013082, 422
1699744015133, 431
1699744016975, 423
1699744019027, 424
1699744020968, 432
1699744023021, 425
1699744025071, 430
1699744026703, 424
1699744028650, 433
1699744030494, 427
1699744032856, 425
1699744035574, 421
1699744038684, 416
1699744040338, 420
1699744042370, 411
1699744044418, 417
1699744046681, 420
1699744048518, 420
1699744050358, 418
1699744052203, 410
1699744054302, 411
1699744056504, 416
1699744058021, 417
1699744060382, 417
1699744062338, 419
1699744064415, 420
1699744066538, 420
1699744068485, 414
1699744070840, 420
1699744073096, 416
