Timestamp,GSR
1699743171716, 411
1699743173592, 404
1699743175650, 403
1699743177901, 393
1699743179851, 392
1699743181588, 393
1699743183635, 393
1699743186095, 394
1699743188244, 401
1699743190730, 399
1699743193578, 405
1699743196758, 402
1699743198839, 404
1699743200838, 401
1699743203915, 405
1699743206068, 405
1699743208181, 406
1699743211900, 407
1699743215689, 408
1699743219551, 413
1699743221829, 411
1699743224085, 415
1699743226142, 418
1699743228241, 409
1699743230433, 417
1699743232587, 418
1699743235553, 415
1699743237706, 414
1699743240056, 417
1699743242621, 418
1699743245776, 416
1699743247690, 419
1699743249998, 420
1699743252144, 419
1699743253985, 419
1699743256036, 416
1699743257891, 415
1699743259925, 416
1699743261974, 419
1699743263819, 422
1699743265774, 415
1699743267914, 419
1699743269706, 421
1699743272574, 423
1699743275443, 421
1699743277027, 415
1699743279178, 406
1699743281434, 399
1699743283917, 397
1699743286036, 402
1699743288185, 398
1699743290749, 404
1699743292490, 407
1699743295231, 409
1699743299000, 410
1699743304575, 407
1699743307543, 412
1699743310414, 412
1699743312997, 416
1699743315283, 409
1699743317477, 415
1699743319527, 413
1699743321777, 413
1699743323881, 417
1699743326028, 418
1699743328126, 415
1699743330120, 420
1699743332139, 416
1699743334110, 421
1699743336216, 423
1699743338266, 420
1699743340313, 421
1699743342262, 423
1699743344215, 416
1699743346047, 424
1699743348193, 418
1699743351205, 424
1699743353168, 426
