Timestamp,GSR
1699740454752, 406
1699740457913, 407
1699740460394, 411
1699740462628, 410
1699740464593, 409
1699740468128, 401
1699740470802, 402
1699740472593, 409
1699740474810, 406
1699740477152, 406
1699740480913, 414
1699740484676, 416
1699740487611, 413
1699740489740, 410
1699740491439, 420
1699740493243, 415
1699740495392, 412
1699740497886, 400
1699740499889, 394
1699740502053, 395
1699740504550, 401
1699740507470, 395
1699740510763, 393
1699740515413, 376
1699740518118, 373
1699740520383, 363
1699740522516, 365
1699740524570, 370
1699740526620, 370
1699740528670, 368
1699740530692, 377
1699740532561, 373
1699740534567, 377
1699740537525, 384
1699740540929, 382
1699740542754, 382
1699740544846, 390
1699740546354, 392
1699740548635, 394
1699740550783, 389
1699740552729, 396
1699740554780, 395
1699740556620, 390
1699740558356, 395
1699740560202, 391
1699740561842, 389
1699740564463, 396
1699740566938, 388
1699740568903, 390
1699740570568, 396
1699740572417, 390
1699740573929, 395
1699740576362, 397
1699740578744, 393
1699740580806, 395
1699740583756, 403
1699740587076, 404
1699740589142, 403
1699740591813, 406
1699740593594, 400
1699740595323, 407
1699740597162, 408
1699740599531, 403
1699740601443, 411
1699740603571, 410
1699740607013, 403
1699740610191, 404
1699740613229, 409
1699740616063, 404
1699740617841, 405
1699740619493, 398
1699740621438, 406
1699740623076, 406
1699740625024, 400
1699740627167, 404
1699740629159, 397
1699740631130, 378
1699740632898, 366
1699740635042, 371
