Timestamp,GSR
1699744075581, 418
1699744077909, 419
1699744080001, 417
1699744081798, 423
1699744083893, 418
1699744086629, 412
1699744088762, 424
1699744090229, 426
1699744092139, 423
1699744094291, 418
1699744095825, 423
1699744097774, 423
1699744099407, 420
1699744101664, 420
1699744103621, 423
1699744105692, 423
1699744107906, 428
1699744111989, 425
1699744115840, 425
1699744118351, 428
1699744120403, 425
1699744122347, 426
1699744124086, 429
1699744125930, 432
1699744127776, 428
1699744129620, 432
1699744131503, 428
1699744133304, 434
1699744135044, 435
1699744137732, 430
1699744139448, 435
1699744142036, 436
1699744144011, 436
1699744146005, 436
1699744148562, 434
1699744150814, 436
1699744152863, 430
1699744154912, 432
1699744156856, 432
1699744158795, 433
1699744161056, 433
1699744163104, 437
1699744165441, 434
1699744167608, 437
1699744169448, 438
1699744172116, 435
1699744174057, 438
1699744176619, 436
1699744178467, 435
1699744180307, 431
1699744182047, 428
1699744185097, 433
1699744186974, 428
1699744188894, 432
1699744190702, 433
1699744192628, 429
1699744194680, 436
1699744196916, 434
1699744198840, 436
1699744200888, 433
1699744202733, 433
1699744204802, 432
1699744206750, 433
1699744209500, 432
1699744211741, 435
1699744213381, 429
1699744215335, 429
1699744217068, 426
1699744219116, 414
1699744221062, 420
1699744223009, 416
1699744225159, 416
1699744227307, 421
1699744229239, 422
1699744232169, 410
1699744235406, 410
1699744238264, 406
1699744240608, 407
1699744243387, 410
1699744245477, 416
1699744247765, 413
1699744251202, 415
1699744253728, 412
1699744256710, 416
