Timestamp,GSR
1699744982526, 435
1699744984767, 438
1699744986618, 435
1699744988562, 436
1699744992055, 436
1699744994628, 440
1699744997692, 446
1699744999523, 445
1699745001575, 446
1699745004029, 443
1699745006586, 444
1699745009498, 445
1699745011607, 439
1699745013567, 438
1699745015293, 446
1699745017035, 437
1699745018674, 445
1699745020417, 445
1699745022463, 446
1699745024778, 445
1699745026883, 439
1699745029135, 440
1699745031091, 447
1699745033566, 440
1699745036509, 449
1699745038745, 441
1699745040651, 442
1699745042759, 440
1699745044596, 439
1699745046833, 443
1699745048473, 446
1699745050304, 446
1699745052056, 445
1699745053820, 440
1699745055704, 442
1699745057928, 443
1699745060044, 444
1699745062066, 433
1699745063733, 429
1699745065776, 431
1699745067522, 432
1699745069568, 429
1699745071617, 429
1699745073557, 436
1699745075927, 433
1699745078169, 436
1699745080039, 433
1699745082519, 436
1699745084668, 436
1699745086578, 437
1699745088512, 436
1699745090356, 436
1699745092222, 440
1699745094458, 436
1699745097113, 439
1699745098960, 441
1699745101312, 437
1699745103475, 442
1699745105755, 439
1699745108053, 441
1699745111056, 438
1699745113148, 439
1699745114946, 441
1699745116984, 438
1699745119344, 438
1699745121896, 443
1699745124059, 443
1699745126317, 439
1699745128463, 443
1699745130756, 437
1699745134616, 441
1699745139360, 444
1699745141475, 441
1699745144229, 444
1699745146187, 443
1699745148319, 440
1699745150164, 445
1699745152471, 445
1699745155191, 446
1699745158167, 445
1699745161161, 443
1699745165668, 443
