Timestamp,GSR
1699739903158, 412
1699739905041, 415
1699739906957, 410
1699739909445, 417
1699739912007, 420
1699739913963, 421
1699739916105, 422
1699739918237, 417
1699739920608, 421
1699739922752, 426
1699739925164, 419
1699739929241, 419
1699739932197, 423
1699739935505, 421
1699739937388, 430
1699739939288, 429
1699739942173, 432
1699739944992, 432
1699739947233, 423
1699739949571, 423
1699739952026, 426
1699739955534, 424
1699739958098, 426
1699739960347, 417
1699739962059, 421
1699739963522, 413
1699739965462, 408
1699739967290, 404
1699739969023, 395
1699739971073, 397
1699739972823, 390
1699739974889, 399
1699739977201, 397
1699739978958, 397
1699739981186, 401
1699739983814, 411
1699739985946, 404
1699739987680, 412
1699739989694, 413
1699739991923, 413
1699739994045, 410
1699739997278, 409
1699739999504, 413
1699740002517, 407
1699740004877, 403
1699740007321, 407
1699740008898, 400
1699740011856, 401
1699740013955, 398
1699740016196, 397
1699740018208, 396
1699740021228, 397
1699740023707, 399
1699740026294, 402
1699740028324, 401
1699740030487, 406
1699740032226, 410
1699740033706, 406
1699740035491, 411
1699740037349, 410
1699740039159, 413
1699740041020, 410
1699740042754, 406
1699740044776, 388
1699740046437, 396
1699740048412, 393
1699740050435, 384
1699740052174, 391
1699740055428, 386
1699740059243, 386
1699740064021, 392
1699740067089, 384
1699740069660, 385
1699740071440, 390
1699740073577, 390
1699740076671, 393
1699740078772, 397
1699740080772, 385
1699740082917, 385
1699740085121, 386
