Timestamp,GSR
1699741188543, 396
1699741190883, 400
1699741192872, 393
1699741194774, 400
1699741196825, 402
1699741199220, 396
1699741201436, 398
1699741204405, 385
1699741206909, 388
1699741208905, 390
1699741210855, 389
1699741212979, 388
1699741215216, 386
1699741217518, 386
1699741219255, 394
1699741220918, 390
1699741223070, 389
1699741224881, 390
1699741227564, 389
1699741230756, 389
1699741233485, 390
1699741235844, 398
1699741239868, 385
1699741243748, 395
1699741245861, 393
1699741247513, 393
1699741249696, 389
1699741251948, 397
1699741254170, 398
1699741257241, 391
1699741260211, 394
1699741262191, 400
1699741264206, 401
1699741266829, 399
1699741270407, 401
1699741273896, 395
1699741276999, 403
1699741278751, 396
1699741280896, 397
1699741282696, 404
1699741284377, 399
1699741286323, 400
1699741288405, 401
1699741291209, 404
1699741293731, 401
1699741296247, 401
1699741299641, 408
1699741301620, 409
1699741303520, 408
1699741305683, 409
1699741308795, 412
1699741311045, 411
1699741313358, 407
1699741316046, 414
1699741318374, 407
1699741320217, 414
1699741321989, 407
1699741324094, 416
1699741326796, 409
1699741329127, 414
1699741330793, 416
1699741332727, 414
1699741334528, 410
1699741336884, 416
1699741338856, 410
1699741342135, 418
1699741344951, 413
1699741347366, 415
1699741350469, 415
1699741352672, 415
1699741354465, 416
1699741356775, 416
1699741358726, 419
1699741360540, 422
1699741362405, 420
1699741364597, 419
1699741366814, 416
1699741369167, 417
