Timestamp,GSR
1699745168655, 444
1699745170936, 448
1699745173198, 448
1699745175640, 448
1699745177817, 444
1699745179669, 444
1699745181732, 445
1699745183972, 448
1699745185713, 449
1699745188268, 447
1699745192291, 449
1699745196295, 452
1699745200625, 450
1699745202675, 450
1699745204843, 450
1699745206785, 447
1699745208637, 446
1699745210265, 449
1699745212234, 451
1699745214170, 449
1699745216230, 451
1699745217955, 447
1699745219845, 449
1699745223180, 448
1699745226059, 446
1699745228018, 451
1699745230077, 449
1699745231986, 452
1699745234149, 451
1699745235980, 450
1699745237921, 450
1699745239879, 449
1699745241927, 449
1699745243750, 446
1699745245517, 450
1699745247772, 446
1699745249501, 449
1699745251195, 448
1699745252875, 442
1699745254930, 444
1699745257175, 442
1699745259374, 441
1699745261284, 446
1699745263163, 445
1699745265162, 442
1699745267107, 445
1699745269338, 440
1699745273427, 448
1699745276763, 443
1699745279601, 449
1699745282579, 448
1699745284793, 444
1699745286598, 447
1699745288366, 443
1699745290816, 444
1699745292814, 440
1699745294760, 445
1699745296754, 444
1699745298667, 442
1699745301625, 445
1699745303788, 443
1699745305519, 443
1699745307492, 443
1699745309369, 443
1699745310863, 447
1699745312660, 443
1699745314729, 445
1699745316571, 443
1699745318365, 444
1699745320209, 441
1699745322305, 446
1699745324209, 444
1699745326180, 443
1699745328257, 434
1699745330350, 422
1699745332177, 430
1699745334088, 430
1699745335802, 429
1699745337570, 430
1699745339392, 425
1699745340968, 425
1699745342578, 426
1699745344174, 430
1699745346059, 432
1699745347769, 431
