Timestamp,GSR
1699744626628, 500
1699744628827, 494
1699744630573, 499
1699744632416, 492
1699744634463, 493
1699744636512, 496
1699744638192, 491
1699744640198, 493
1699744644153, 489
1699744647517, 492
1699744651351, 491
1699744654728, 490
1699744656649, 489
1699744658630, 485
1699744660883, 489
1699744662731, 487
1699744665079, 489
1699744667273, 484
1699744669297, 483
1699744673368, 482
1699744676833, 482
1699744680003, 480
1699744682508, 477
1699744684233, 472
1699744686790, 482
1699744688469, 478
1699744690887, 477
1699744693148, 480
1699744695004, 482
1699744696828, 478
1699744698876, 483
1699744701033, 477
1699744703487, 477
1699744705638, 482
1699744707468, 476
1699744709521, 479
1699744711602, 481
1699744713314, 477
1699744715118, 474
1699744717024, 482
1699744719220, 476
1699744721314, 476
1699744724097, 476
1699744726641, 479
1699744730158, 473
1699744733300, 470
1699744735110, 474
1699744736966, 476
1699744738913, 472
1699744740858, 476
1699744742905, 471
1699744745173, 472
1699744747002, 474
1699744749071, 472
1699744751404, 469
1699744753265, 469
1699744755118, 470
1699744757592, 474
1699744761522, 469
1699744764119, 474
1699744766685, 470
1699744768814, 471
1699744770656, 463
1699744772551, 457
1699744774445, 457
1699744776390, 458
1699744778438, 460
1699744780384, 456
1699744782330, 456
1699744784208, 463
1699744786449, 453
1699744789053, 456
1699744791024, 448
1699744792979, 446
1699744795130, 451
1699744797380, 452
1699744798939, 447
1699744801068, 447
1699744803116, 449
1699744805147, 453
1699744807208, 453
