Timestamp,GSR
1699744261249, 406
1699744264149, 407
1699744267669, 407
1699744270685, 404
1699744275380, 404
1699744277792, 408
1699744279738, 401
1699744282388, 407
1699744284565, 406
1699744286626, 400
1699744291551, 405
1699744297639, 413
1699744301614, 410
1699744305883, 416
1699744310152, 412
1699744312967, 413
1699744316235, 386
1699744319379, 390
1699744322908, 393
1699744325963, 392
1699744328382, 400
1699744331644, 398
1699744334363, 402
1699744337852, 405
1699744340094, 402
1699744342816, 404
1699744345376, 406
1699744347863, 410
1699744350189, 409
1699744352443, 412
1699744355553, 410
1699744357977, 411
1699744361413, 414
1699744366188, 414
1699744368544, 416
1699744371626, 420
1699744374360, 421
1699744377535, 416
1699744379886, 421
1699744382037, 417
1699744384392, 417
1699744387566, 416
1699744390673, 415
1699744392718, 420
1699744395078, 421
1699744397218, 417
1699744399242, 422
1699744402319, 419
1699744404272, 415
1699744406410, 418
1699744408558, 419
1699744410502, 420
1699744412657, 420
1699744414659, 422
1699744417375, 420
1699744419081, 421
1699744421066, 421
1699744423505, 422
1699744425453, 424
1699744427810, 424
1699744429858, 424
1699744431540, 425
1699744433556, 422
1699744435808, 425
1699744440040, 423
1699744443868, 422
