Timestamp,GSR
1699739348882, 486
1699739352836, 478
1699739355745, 484
1699739357814, 483
1699739361682, 478
1699739364236, 474
1699739366905, 477
1699739368937, 479
1699739371309, 478
1699739374723, 481
1699739378675, 478
1699739382330, 481
1699739384788, 473
1699739387692, 482
1699739389636, 475
1699739391882, 474
1699739393632, 470
1699739395670, 467
1699739397302, 467
1699739399253, 460
1699739401095, 461
1699739402935, 460
1699739405092, 469
1699739407865, 463
1699739409730, 474
1699739412348, 469
1699739414347, 474
1699739417067, 473
1699739420054, 476
1699739422800, 470
1699739425480, 472
1699739428137, 465
1699739430983, 473
1699739433495, 466
1699739436668, 472
1699739440555, 457
1699739444270, 464
1699739446828, 466
1699739450662, 462
1699739452821, 469
1699739454991, 456
1699739458540, 443
1699739460909, 442
1699739464571, 446
1699739467661, 448
1699739469604, 455
1699739471779, 455
1699739474028, 462
1699739476398, 457
1699739478433, 463
1699739480900, 458
1699739484870, 467
1699739487501, 468
1699739490615, 461
1699739495350, 463
1699739497816, 464
1699739500457, 470
1699739502677, 466
1699739504709, 473
1699739506981, 466
1699739509241, 468
1699739511009, 468
1699739513690, 470
1699739518426, 463
1699739526412, 465
1699739530226, 466
