Timestamp,GSR
1699738427585, 307
1699738429683, 315
1699738431916, 315
1699738434294, 306
1699738436750, 316
1699738438391, 316
1699738439948, 306
1699738442084, 305
1699738444132, 310
1699738445879, 311
1699738447813, 303
1699738449989, 303
1699738452074, 297
1699738453827, 296
1699738455392, 295
1699738457052, 301
1699738458685, 290
1699738460304, 290
1699738461972, 283
1699738463585, 294
1699738465323, 288
1699738466664, 291
1699738468190, 286
1699738470032, 283
1699738471584, 286
1699738472897, 281
1699738474609, 286
1699738475948, 277
1699738477508, 272
1699738478841, 275
1699738480480, 277
1699738482013, 277
1699738483448, 273
1699738485089, 276
1699738486725, 270
1699738488261, 276
1699738490005, 276
1699738491437, 268
1699738492868, 273
1699738494306, 275
1699738495857, 270
1699738497369, 265
1699738499168, 251
1699738501022, 252
1699738502419, 251
1699738503701, 245
1699738505126, 246
1699738506595, 251
1699738508544, 243
1699738510277, 244
1699738511818, 246
1699738513835, 249
1699738516069, 245
1699738517976, 252
1699738520031, 247
1699738522166, 251
1699738524569, 251
1699738525809, 250
1699738527230, 246
1699738528519, 252
1699738530039, 253
1699738531644, 253
1699738533150, 248
1699738534389, 247
1699738535737, 256
1699738538193, 251
1699738539872, 250
1699738541496, 250
1699738543072, 251
1699738545011, 260
1699738546871, 262
1699738549781, 252
1699738551554, 246
1699738553000, 250
1699738555130, 251
1699738557395, 250
1699738559053, 254
1699738561793, 247
1699738563527, 258
1699738565588, 251
1699738567521, 260
1699738569317, 252
1699738571734, 252
1699738573255, 253
1699738574533, 263
