Timestamp,GSR
1699741005738, 384
1699741008126, 380
1699741010242, 385
1699741013121, 381
1699741015995, 388
1699741017787, 391
1699741019676, 394
1699741021708, 389
1699741023673, 394
1699741025670, 390
1699741027830, 392
1699741030367, 394
1699741034095, 396
1699741036654, 380
1699741039789, 372
1699741043397, 380
1699741047377, 378
1699741050188, 375
1699741052442, 375
1699741054696, 361
1699741057047, 371
1699741058932, 370
1699741060646, 370
1699741063529, 363
1699741065849, 370
1699741068231, 366
1699741071931, 370
1699741075032, 379
1699741076834, 371
1699741079492, 364
1699741082242, 367
1699741086437, 375
1699741090128, 374
1699741093501, 366
1699741096822, 366
1699741100492, 369
1699741103374, 362
1699741106953, 360
1699741110091, 349
1699741112576, 355
1699741115531, 357
1699741118835, 362
1699741121118, 368
1699741123421, 368
1699741126271, 368
1699741128745, 375
1699741131327, 374
1699741133963, 374
1699741136104, 375
1699741138363, 378
1699741140517, 382
1699741142154, 382
1699741143786, 377
1699741145728, 383
1699741148291, 379
1699741150255, 377
1699741153609, 385
1699741157089, 386
1699741160083, 392
1699741162512, 384
1699741164434, 390
1699741166105, 389
1699741169076, 390
1699741170914, 393
1699741173170, 393
1699741175626, 394
1699741178031, 395
1699741181255, 390
1699741183269, 395
1699741186119, 401
