Timestamp,GSR
1699737630128, 380
1699737631764, 386
1699737633320, 386
1699737634938, 377
1699737636480, 386
1699737637884, 377
1699737639668, 380
1699737641087, 377
1699737642927, 372
1699737644787, 364
1699737646727, 362
1699737648460, 369
1699737651123, 359
1699737653690, 363
1699737655735, 367
1699737657423, 350
1699737659379, 366
1699737662896, 364
1699737664594, 365
1699737666400, 350
1699737668018, 354
1699737669553, 351
1699737671093, 351
1699737672520, 356
1699737673871, 352
1699737675506, 365
1699737677133, 366
1699737678681, 365
1699737679992, 351
1699737681680, 366
1699737683416, 365
1699737685017, 366
1699737686466, 355
1699737688504, 354
1699737690036, 350
1699737691776, 350
1699737693208, 365
1699737694948, 358
1699737696690, 363
1699737698544, 350
1699737700173, 349
1699737702118, 364
1699737703857, 346
1699737705374, 346
1699737706829, 346
1699737708341, 349
1699737709693, 363
1699737711279, 347
1699737712665, 347
1699737714100, 363
1699737715432, 351
1699737716967, 351
1699737719730, 348
1699737721269, 357
1699737722699, 346
1699737724134, 360
1699737725875, 360
1699737727193, 360
1699737728703, 352
1699737730070, 348
1699737731744, 360
1699737733349, 355
1699737735197, 345
1699737737042, 353
1699737738582, 340
1699737740820, 352
1699737743511, 345
1699737745232, 357
1699737747311, 353
1699737749454, 348
1699737751179, 351
1699737752909, 355
1699737754459, 354
1699737755993, 350
1699737757721, 359
1699737759154, 356
